:START_ID,:TYPE,:END_ID,rel_type
张辽为郡将,之后,张辽讨黄巾,event_event
张辽为郡将,之后,张辽迁校尉,event_event
张辽讨黄巾,之后,张辽迁校尉,event_event
张辽迁校尉,之后,太祖与袁术相拒于淮,event_event
张辽迁校尉,之后,张辽率步骑八百,event_event
张辽率步骑八百,之后,张辽私渡津,event_event
张辽率步骑八百,之后,张辽击术将桥蕤,event_event
张辽私渡津,同时,张辽击术将桥蕤,event_event
张辽击术将桥蕤,之后,张辽破桥蕤,event_event
张辽击术将桥蕤,同时,张辽与大军会,event_event
张辽破桥蕤,之后,张辽拜折冲尉、荡寇将军,event_event
张辽破桥蕤,之后,张辽与大军会,event_event
张辽与大军会,之后,张辽围吕布于下邳,event_event
太祖与袁术相拒于淮,同时,张辽率步骑八百,event_event
四年，封昪东海郡王,之后,昪照鉴见白须,event_event
昪照鉴见白须,之后,昪顾其吏周宗,event_event
昪照鉴见白须,之后,昪叹曰“功业已就，而吾老矣，奈何”,event_event
昪顾其吏周宗,之后,宗知其意,event_event
宗知其意,之后,宗驰诣广陵,event_event
宗驰诣广陵,之后,宗见宋齐丘,event_event
宗驰诣广陵,之后,宗谋禅代,event_event
宗见宋齐丘,之后,宗谋禅代,event_event
张燕是常山真定人,同时,黄巾起,event_event
其叔父友金以蔚、朔州降于琢,之后,克用闻之,event_event
克用闻之,之后,可举追至药儿岭,event_event
克用闻之,之后,琢军夹击,event_event
可举追至药儿岭,之后,可举大败之,event_event
可举追至药儿岭,之后,琢军夹击,event_event
可举大败之,之后,琢又败之于蔚州,event_event
可举大败之,之后,沙陀大溃,event_event
沙陀大溃,之后,克用父子亡入达靼,event_event
琢军夹击,之后,琢又败之于蔚州,event_event
琢军夹击,之后,沙陀大溃,event_event
琢又败之于蔚州,之后,沙陀大溃,event_event
克用父子亡入达靼,之前,沙陀大溃,event_event
李浑籍贯为赵郡柏人,同时,李浑曾祖为魏巨鹿公,event_event
李浑籍贯为赵郡柏人,同时,孝静帝元善见为魏孝武帝之弟,event_event
李浑曾祖为魏巨鹿公,同时,孝静帝元善见为魏孝武帝之弟,event_event
常沉敏有胆略,同时,常善骑射,event_event
常沉敏有胆略,同时,常累迁平西将军,event_event
常沉敏有胆略,同时,常善骑射,event_event
常沉敏有胆略,同时,常累迁平西将军,event_event
常沉敏有胆略,同时,常善骑射,event_event
常沉敏有胆略,同时,常累迁平西将军,event_event
常沉敏有胆略,原因,常为附化守,event_event
常为附化守,原因,高祖嘉之,event_event
高祖嘉之,原因,上为抚军,event_event
秦嘉军败走,之后,追至胡陵,event_event
秦嘉军败走,之后,嘉还战一日,event_event
嘉还战一日,之后,嘉死,event_event
嘉死,之后,军降,event_event
秦嘉军败走,之后,景驹走死梁地,event_event
秦嘉军败走,之后,项梁并秦嘉军,event_event
项梁并秦嘉军,之后,项梁军胡陵,event_event
项梁并秦嘉军,之后,项梁引军而西,event_event
追至胡陵,之后,项梁军胡陵,event_event
昭宗时为范阳军监军,同时,昭宗时与节度使刘仁恭相善,event_event
昭宗时为范阳军监军,之后,天复中大诛宦者,event_event
昭宗时为范阳军监军,之后,刘仁恭匿居翰大安山之北谿以免,event_event
昭宗时与节度使刘仁恭相善,之后,天复中大诛宦者,event_event
昭宗时与节度使刘仁恭相善,之后,刘仁恭匿居翰大安山之北谿以免,event_event
天复中大诛宦者,之后,刘仁恭匿居翰大安山之北谿以免,event_event
晋与梁相拒河上十余年,同时,晋与梁大小百余战,event_event
晋与梁相拒河上十余年,同时,谦调发供馈,event_event
晋与梁相拒河上十余年,同时,谦未尝阙乏,event_event
晋与梁相拒河上十余年,结果,谦成庄宗之业,event_event
晋与梁相拒河上十余年,结果,民不胜其苦,event_event
晋与梁大小百余战,同时,谦调发供馈,event_event
晋与梁大小百余战,同时,谦未尝阙乏,event_event
谦调发供馈,结果,谦成庄宗之业,event_event
谦调发供馈,结果,民不胜其苦,event_event
帝颛顼生子曰穷蝉,之后,颛顼崩,event_event
颛顼崩,之后,玄嚣之孙高辛立,event_event
颛顼崩,之后,帝喾高辛者，黄帝之曾孙也,event_event
颛顼崩,之后,高辛父曰蟜极,event_event
颛顼崩,之后,蟜极父曰玄嚣,event_event
帝喾高辛者，黄帝之曾孙也,之后,高辛父曰蟜极,event_event
帝喾高辛者，黄帝之曾孙也,之后,蟜极父曰玄嚣,event_event
帝喾高辛者，黄帝之曾孙也,之后,玄嚣之孙高辛立,event_event
玄嚣之孙高辛立,之后,高辛父曰蟜极,event_event
玄嚣之孙高辛立,之后,蟜极父曰玄嚣,event_event
高辛父曰蟜极,之后,蟜极父曰玄嚣,event_event
三父等乃复立故太子武公,之后,武公元年，伐彭戏氏，至于华山下，居平阳封宫,event_event
三父等乃复立故太子武公,之后,三年，诛三父等而夷三族，以其杀出子也,event_event
其先本号朱邪,同时,出于西突厥,event_event
其先本号朱邪,同时,朱邪为姓,event_event
其先本号朱邪,之后,至其后世，别自号曰沙陀,event_event
其先本号朱邪,之后,庄宗其先本号朱邪,event_event
其先本号朱邪,之后,庄宗出于西突厥,event_event
至其后世，别自号曰沙陀,之后,庄宗其先本号朱邪,event_event
至其后世，别自号曰沙陀,之后,庄宗出于西突厥,event_event
朱邪为姓,之前,庄宗其先本号朱邪,event_event
朱邪为姓,之前,庄宗出于西突厥,event_event
尔朱荣将入洛,原因,父劭恐,event_event
父劭恐,原因,父劭以韶寄所亲荥阳太守郑仲明,event_event
父劭以韶寄所亲荥阳太守郑仲明,之后,仲明寻为城人所杀,event_event
仲明寻为城人所杀,原因,韶因乱与乳母相失,event_event
仲明寻为城人所杀,之后,韶与仲明兄子僧副避难,event_event
韶因乱与乳母相失,同时,韶与仲明兄子僧副避难,event_event
彦超战败奔兖州,之后,隐帝遇弑于北郊,event_event
术夺日磾节,之后,术拘留日磾,event_event
陈珪任沛相,同时,陈珪是太尉球弟子,event_event
其后辅营兵有夜叛出者,结果,营中惊,event_event
营中惊,结果,辅以为皆叛,event_event
辅以为皆叛,结果,辅取金宝,event_event
辅以为皆叛,之后,辅独与素所厚攴胡赤儿等五六人相随,event_event
辅取金宝,之后,辅独与素所厚攴胡赤儿等五六人相随,event_event
辅取金宝,之后,辅逾城北渡河,event_event
辅独与素所厚攴胡赤儿等五六人相随,之后,辅逾城北渡河,event_event
辅独与素所厚攴胡赤儿等五六人相随,原因,赤儿等利其金宝,event_event
辅逾城北渡河,之后,赤儿等利其金宝,event_event
辅逾城北渡河,原因,赤儿等利其金宝,event_event
晏子怪而问之,结果,御以实对,event_event
御以实对,结果,晏子荐以为大夫,event_event
太史公读管氏牧民,同时,太史公读山高,event_event
太史公读管氏牧民,同时,太史公读乘马,event_event
太史公读管氏牧民,同时,太史公读轻重,event_event
太史公读管氏牧民,同时,太史公读九府,event_event
太史公读管氏牧民,同时,太史公读晏子春秋,event_event
父荣遇唐末之乱,之后,父荣不知其所终,event_event
父荣遇唐末之乱,结果,父荣不知其所终,event_event
昪少孤,之后,昪流寓濠泗间,event_event
昪少孤,结果,昪流寓濠泗间,event_event
杨行密攻濠州,结果,杨行密得昪,event_event
昪流寓濠泗间,之前,杨行密攻濠州,event_event
昪少孤,之前,父荣不知其所终,event_event
父荣遇唐末之乱,之前,父荣不知其所终,event_event
李昪父荣,之前,父荣遇唐末之乱,event_event
李昪父荣,之前,父荣不知其所终,event_event
李昪父荣,之前,昪少孤,event_event
李昪父荣,之前,昪流寓濠泗间,event_event
李昪父荣,之前,杨行密攻濠州,event_event
李昪父荣,之前,杨行密得昪,event_event
李昪字正伦,之前,李昪徐州人,event_event
李昪字正伦,之前,李昪父荣,event_event
李昪字正伦,之前,父荣遇唐末之乱,event_event
李昪字正伦,之前,父荣不知其所终,event_event
李昪字正伦,之前,昪少孤,event_event
李昪字正伦,之前,昪流寓濠泗间,event_event
李昪字正伦,之前,杨行密攻濠州,event_event
李昪字正伦,之前,杨行密得昪,event_event
郑武公娶武姜,时间顺序,武姜生庄公及共叔段,event_event
武姜生庄公及共叔段,后续,庄公既立，为之择可者而使之,event_event
武姜生庄公及共叔段,后续,庄公母曰武姜,event_event
武姜生庄公及共叔段,后续,武姜爱共叔段,event_event
武姜生庄公及共叔段,后续,武姜亟请于武公,event_event
武姜生庄公及共叔段,后续,武姜爱共叔段,event_event
郑武公娶武姜,时间顺序,武姜母曰武姜,event_event
庚子，大司马曹休薨,之前,诏公卿近臣举良将各一人,event_event
庚子，大司马曹休薨,之前,司徒王朗薨,event_event
庚子，大司马曹休薨,之前,诸葛亮围陈仓,event_event
庚子，大司马曹休薨,之前,曹真遣将军费曜等拒之,event_event
诏公卿近臣举良将各一人,之前,司徒王朗薨,event_event
诏公卿近臣举良将各一人,之前,诸葛亮围陈仓,event_event
诏公卿近臣举良将各一人,之前,曹真遣将军费曜等拒之,event_event
司徒王朗薨,之前,诸葛亮围陈仓,event_event
司徒王朗薨,之前,曹真遣将军费曜等拒之,event_event
诸葛亮围陈仓,同时,曹真遣将军费曜等拒之,event_event
又败,之后,彦章与其牙兵百馀骑死战,event_event
彦章与其牙兵百馀骑死战,之后,夏鲁奇识其语音,event_event
彦章与其牙兵百馀骑死战,之后,夏鲁奇曰王铁枪也,event_event
夏鲁奇识其语音,之后,夏鲁奇举槊刺之,event_event
夏鲁奇举槊刺之,之后,彦章伤重,event_event
夏鲁奇举槊刺之,之后,彦章马踣,event_event
彦章伤重,之后,彦章马踣,event_event
彦章伤重,之后,彦章被擒,event_event
彦章马踣,之后,彦章被擒,event_event
与牙兵百馀骑死战,之后,夏鲁奇识其语音,event_event
与牙兵百馀骑死战,之后,夏鲁奇曰王铁枪也,event_event
与牙兵百馀骑死战,之后,夏鲁奇举槊刺之,event_event
夏鲁奇素与彦章善,原因,夏鲁奇识其语音,event_event
夏鲁奇素与彦章善,原因,夏鲁奇曰王铁枪也,event_event
夏鲁奇素与彦章善,原因,夏鲁奇举槊刺之,event_event
高祖征刘毅,同时,刘毅不奉诏,event_event
燕使乐毅伐破齐,结果,齐湣王出奔,event_event
燕使乐毅伐破齐,结果,齐湣王保莒城,event_event
燕使乐毅伐破齐,结果,燕师长驱平齐,event_event
燕使乐毅伐破齐,之后,田单走安平,event_event
燕使乐毅伐破齐,之后,田单令其宗人断车轴末,event_event
燕使乐毅伐破齐,之后,田单令其宗人傅铁笼,event_event
田单走安平,之后,田单令其宗人断车轴末,event_event
田单走安平,之后,田单令其宗人傅铁笼,event_event
田单令其宗人断车轴末,同时,田单令其宗人傅铁笼,event_event
将送之北行,之后,至陈桥,event_event
将送之北行,之后,止民家,event_event
至陈桥,之后,止民家,event_event
至陈桥,之后,延广伺守者殆,event_event
至陈桥,之后,延广引手扼吭而死,event_event
至陈桥,之后,延广时年五十六,event_event
至陈桥,之后,汉高祖赠侍中,event_event
止民家,之后,延广伺守者殆,event_event
止民家,之后,延广引手扼吭而死,event_event
止民家,之后,延广时年五十六,event_event
止民家,之后,汉高祖赠侍中,event_event
延广伺守者殆,之后,延广引手扼吭而死,event_event
延广伺守者殆,之后,延广时年五十六,event_event
延广伺守者殆,之后,汉高祖赠侍中,event_event
延广引手扼吭而死,之后,延广时年五十六,event_event
延广引手扼吭而死,之后,汉高祖赠侍中,event_event
延广时年五十六,之后,汉高祖赠侍中,event_event
沛公左司马曹无伤使人言於项羽曰‘沛公欲王关中，使子婴为相，珍宝尽有之’,原因,项羽大怒，曰‘旦日飨士卒，为击破沛公军’,event_event
项羽大怒，曰‘旦日飨士卒，为击破沛公军’,之后,当是时，项羽兵四十万，在新丰鸿门，沛公兵十万，在霸上,event_event
熙载南奔吴,同时,谷送至正阳,event_event
熙载南奔吴,同时,酒酣临诀,event_event
熙载南奔吴,同时,熙载谓谷曰‘江左用吾为相，当长驱以定中原’,event_event
熙载南奔吴,同时,谷曰‘中国用吾为相，取江南如探囊中物尔’,event_event
谷送至正阳,同时,酒酣临诀,event_event
谷送至正阳,同时,熙载谓谷曰‘江左用吾为相，当长驱以定中原’,event_event
谷送至正阳,同时,谷曰‘中国用吾为相，取江南如探囊中物尔’,event_event
酒酣临诀,同时,熙载谓谷曰‘江左用吾为相，依长驱以定中原’,event_event
酒酣临诀,同时,谷曰‘中国用吾为相，取江南如探囊中物尔’,event_event
熙载谓谷曰‘江左用吾为相，当长驱以定中原’,同时,谷曰‘中国用吾为相，取江南如探囊中物尔’,event_event
及周师之征淮也,之后,命谷为将，以取淮南,event_event
及周师之征淮也,之后,熙载不能有所为也,event_event
世宗复至淮上,之后,世宗破紫金山砦,event_event
世宗复至淮上,之后,世宗坏紫金山砦夹道,event_event
世宗破紫金山砦,之后,世宗坏紫金山砦夹道,event_event
世宗破紫金山砦,之后,景兵大败,event_event
世宗破紫金山砦,之后,诸将见擒,event_event
世宗坏紫金山砦夹道,之后,景兵大败,event_event
景兵大败,之后,冯延鲁等或走或降,event_event
景兵大败,之后,景君臣震慑,event_event
景君臣震慑,之后,景君臣奉表称臣,event_event
景君臣震慑,之后,景君臣愿割土地,event_event
景君臣震慑,之后,景君臣输贡赋,event_event
景兵大败,之后,仁赡坚守,event_event
孔甲赐之姓曰御龙氏,同时,孔甲受豕韦之后,event_event
孔甲赐之姓曰御龙氏,之后,龙一雌死,event_event
龙一雌死,之后,龙以食夏后,event_event
龙以食夏后,之后,夏后使求,event_event
夏后使求,之后,夏后惧而迁去,event_event
孔甲赐之姓曰御龙氏,之后,孔甲崩，子帝皋立,event_event
孔甲崩，子帝皋立,之后,帝皋崩，子帝发立,event_event
死之日，朝野骇惋,之后,赠大司马,event_event
死之日，朝野骇惋,之后,赠司徒公,event_event
死之日，朝野骇惋,之后,赠尚书令,event_event
死之日，朝野骇惋,之后,谥曰忠,event_event
死之日，朝野骇惋,之后,子晔嗣,event_event
破六韩常字保年,同时,破六韩常附化人,event_event
破六韩常字保年,同时,破六韩常匈奴单于之裔也,event_event
时宗人拔陵为乱,原因,孔雀为大都督、司徒、平南王,event_event
孔雀少骁勇,原因,孔雀为大都督、司徒、平南王,event_event
孔雀少骁勇,同时,世袭酋长,event_event
世领部落,同时,孔雀是其父,event_event
世领部落,同时,世袭酋长,event_event
汉高祖起太原,之前,景崇取库金奔迎高祖,event_event
汉高祖起太原,同时,景崇取库金奔迎高祖,event_event
汉高祖起太原,原因,景崇取库金奔迎高祖,event_event
汉高祖起太原,之后,高祖至京师,event_event
汉高祖起太原,之后,高祖至京师，拜景崇右卫大将军,event_event
汉高祖起太原,原因,高祖至京师，拜景崇右卫大将军,event_event
景崇取库金奔迎高祖,之前,高祖至京师,event_event
景崇取库金奔迎高祖,同时,高祖至京师,event_event
景崇取库金奔迎高祖,之后,高祖至京师，拜景崇右卫大将军,event_event
高祖至京师,之后,高祖至京师，拜景崇右卫大将军,event_event
景崇取库金奔迎高祖,原因,高祖至京师，拜景崇右卫大将军,event_event
高祖至京师,原因,高祖至京师，拜景崇右卫大将军,event_event
武王病,原因,群公惧,event_event
武王病,原因,穆卜,event_event
武王病,原因,周公祓斋,event_event
武王病,原因,周公自为质,event_event
武王病,原因,周公欲代武王,event_event
武王有瘳,结果,武王崩,event_event
武王崩,结果,太子诵代立,event_event
太子诵代立,结果,太子诵是为成王,event_event
曹腾为中常侍大长秋，封费亭侯,之后,嵩生太祖,event_event
曹腾为中常侍大长秋，封费亭侯,之后,养子嵩嗣，官至太尉,event_event
孔子正夏时,之后,学者多传夏小正云,event_event
自虞、夏时,之前,孔子正夏时,event_event
自虞、夏时,之后,学者多传夏小正云,event_event
禹会诸侯江南,之前,自虞、夏时,event_event
禹会诸侯江南,之后,自虞、夏时,event_event
禹会诸侯江南,之前,孔子正夏时,event_event
禹会诸侯江南,之后,孔子正夏时,event_event
禹会诸侯江南,之前,学者多传夏小正云,event_event
禹会诸侯江南,之后,学者多传夏小正云,event_event
计功而崩,之前,因葬焉,event_event
计功而崩,同时,因葬焉,event_event
计功而崩,之后,因葬焉,event_event
因葬焉,之前,命曰会稽,event_event
因葬焉,同时,命曰会稽,event_event
因葬焉,之后,命曰会稽,event_event
计功而崩,之前,命曰会稽,event_event
计功而崩,同时,命曰会稽,event_event
计功而崩,之后,命曰会稽,event_event
因葬焉,之前,计功而崩,event_event
因葬焉,同时,计功而崩,event_event
因葬焉,之后,计功而崩,event_event
从效闻景迁洪州,之后,从效惧以为袭己,event_event
从效惧以为袭己,之后,从效遣其子绍基纳贡于金陵,event_event
从效惧以为袭己,之后,从效病卒,event_event
从效遣其子绍基纳贡于金陵,之后,从效病卒,event_event
从效病卒,之后,泉人因并送其族于金陵,event_event
从效病卒,之后,泉人推立副使张汉思,event_event
泉人因并送其族于金陵,之后,泉人推立副使张汉思,event_event
帝寝疾不豫,之前,立皇后,event_event
帝寝疾不豫,之前,赐天下男子爵人二级,event_event
帝寝疾不豫,之前,赐鳏寡孤独谷,event_event
帝寝疾不豫,之前,以燕王宇为大将军,event_event
以燕王宇为大将军,之后,甲申免,event_event
以燕王宇为大将军,之后,以武卫将军曹爽代之,event_event
甲申免,同时,以武卫将军曹爽代之,event_event
陈馀悉发三县兵,之后,陈馀与齐并力击常山,event_event
陈馀悉发三县兵,之后,陈馀大破常山,event_event
陈馀悉发三县兵,之后,张耳走归汉,event_event
陈馀与齐并力击常山,之后,陈馀大破常山,event_event
陈馀大破常山,之后,张耳走归汉,event_event
陈馀迎故赵王歇於代,之后,赵王反之赵,event_event
陈馀迎故赵王歇於代,之后,赵王立陈馀为代王,event_event
赵王反之赵,之后,赵王立陈馀为代王,event_event
汉还定三秦,同时,陈馀大破常山,event_event
汉还定三秦,同时,赵王立陈馀为代王,event_event
汉还定三秦,同时,张耳走归汉,event_event
幹闻之,之后,幹留其别将守城,event_event
幹闻之,之后,幹走入匈奴,event_event
幹闻之,之后,幹求救於单于,event_event
幹留其别将守城,之后,幹走入匈奴,event_event
幹留其别将守城,之后,幹求救於单于,event_event
幹走入匈奴,之后,单于不受,event_event
幹走入匈奴,之后,幹求救於单于,event_event
幹走入匈奴,之后,幹走荆州,event_event
幹求救於单于,之后,单于不受,event_event
幹求救於单于,之后,幹走荆州,event_event
公围壶关三月,之后,公拔壶关,event_event
公围壶关三月,之后,幹走荆州,event_event
公拔壶关,之后,王琰捕斩幹,event_event
幹走荆州,之后,王琰捕斩幹,event_event
备因言曰,评价,元龙有文武胆志,event_event
柔招诱乌丸、鲜卑,原因,柔得胡、汉数万人,event_event
柔招诱乌丸、鲜卑,之后,柔与邹丹战于潞北,event_event
柔招诱乌丸、鲜卑,之后,袁绍遣麹义,event_event
柔招诱乌丸、鲜卑,之后,袁绍遣虞子和,event_event
柔得胡、汉数万人,之后,柔与邹丹战于潞北,event_event
柔与邹丹战于潞北,结果,柔大破邹丹,event_event
柔与邹丹战于潞北,结果,柔斩邹丹,event_event
袁绍遣麹义,同时,袁绍遣虞子和,event_event
袁绍遣麹义,同时,麹义及虞子和将兵,event_event
袁绍遣虞子和,同时,麹义及虞子和将兵,event_event
麹义及虞子和将兵,之后,麹义及虞子和与辅合击瓒,event_event
幽王举烽火徵兵,结果,兵莫至,event_event
幽王举烽火徵兵,结果,遂杀幽王骊山下,event_event
幽王举烽火徵兵,结果,虏襃姒,event_event
幽王举烽火徵兵,结果,尽取周赂而去,event_event
幽王举烽火徵兵,结果,诸侯乃即申侯而共立故幽王太子宜臼，是为平王，以奉周祀,event_event
晋许之，於是使人送重耳,之前,重耳立为晋君，是为文公,event_event
晋许之，於是使人送重耳,之前,文公使人杀子圉,event_event
晋许之，於是使人送重耳,之前,子圉是为怀公,event_event
晋许之，於是使人送重耳,之前,其秋，周襄王弟带以翟伐王，王出居郑,event_event
重耳立为晋君，是为文公,之前,文公使人杀子圉,event_event
重耳立为晋君，是为文公,之前,子圉是为怀公,event_event
重耳立为晋君，是为文公,之前,其秋，周襄王弟带以翟伐王，王出居郑,event_event
文公使人杀子圉,之前,子圉是为怀公,event_event
文公使人杀子圉,之前,其秋，周襄王弟带以翟伐王，王出居郑,event_event
子圉是为怀公,之前,其秋，周襄王弟带以翟伐王，王出居郑,event_event
韩、赵、魏、燕、齐帅匈奴共攻秦,同时,乐池相秦,event_event
韩、赵、魏、赵魏、燕、齐帅匈奴共攻秦,同时,秦使庶长疾与战修鱼,event_event
秦使庶长疾与战修鱼,结果,虏其将申差,event_event
坛坛子从前台到前台,之后,坛坛子是失败的前台工程师,event_event
坛坛子从前台到前台,之后,坛坛子前台工作失败,event_event
坛坛子前台工作失败,之后,公司亏损,event_event
党固乡疫情防控指挥部召开会议,之前,安排部署疫情防控工作,event_event
党固乡疫情防控指挥部召开会议,之前,对返乡人员进行排查,event_event
党固乡疫情防控指挥部召开会议,之前,落实防控措施,event_event
党固乡疫情防控指挥部召开会议,之前,确保不出现疫情扩散,event_event
党固乡疫情防控指挥部召开会议,之前,保障群众生命安全,event_event
安排部署疫情防控工作,同时,对返乡人员进行排查,event_event
安排部署疫情防控工作,同时,落实防控措施,event_event
安排部署疫情防控工作,同时,确保不出现疫情扩散,event_event
安排部署疫情防控工作,同时,保障群众生命安全,event_event
对返乡人员进行排查,同时,落实防控措施,event_event
对返乡人员进行排查,同时,确保不出现疫情扩散,event_event
对返乡人员进行排查,同时,保障群众生命安全,event_event
落实防控措施,同时,确保不出现疫情扩散,event_event
落实防控措施,同时,保障群众生命安全,event_event
确保不出现疫情扩散,同时,保障群众生命安全,event_event
以吕臣为司徒,同时,以吕青为令尹,event_event
以吕臣为司徒,同时,以沛公为砀郡长,event_event
以吕臣为司徒,同时,封沛公为武安侯,event_event
以吕臣为司徒,同时,将砀郡兵,event_event
以吕青为令尹,同时,以沛公为砀郡长,event_event
以吕青为令尹,同时,封沛公为武安侯,event_event
以吕青为令尹,同时,将砀郡兵,event_event
以沛公为砀郡长,同时,封沛公为武安侯,event_event
以沛公为砀郡长,同时,将砀郡兵,event_event
封沛公为武安侯,同时,将砀郡兵,event_event
六七日间所得不满十万,原因,废帝患之,event_event
废帝患之,原因,废帝命质等借民屋课五月,event_event
废帝命质等借民屋课五月,结果,民大咨怨,event_event
六七日间所得不满十万,之前,废帝命质等借民屋课五月,event_event
废帝命质等借民屋课五月,之前,晋高祖入立,event_event
晋高祖入立,原因,质以疾分司西京,event_event
晋高祖入立,之前,质拜太子太保,event_event
秦界至大梁,同时,初置三川郡,event_event
使蒙骜攻赵,之后,定太原,event_event
使蒙骜攻赵,之后,蒙骜攻魏高都,event_event
使蒙骜攻赵,之后,蒙骜攻魏汲,event_event
使蒙骜攻赵,之后,蒙骜攻赵榆次,event_event
使蒙骜攻赵,之后,蒙骜攻赵新城,event_event
使蒙骜攻赵,之后,蒙骜攻赵狼孟,event_event
使蒙骜攻赵,之后,蒙骜取赵三十七城,event_event
蒙骜攻魏高都,之后,蒙骜拔魏高都,event_event
四月日食,同时,初置三川郡,event_event
四月日食,同时,使蒙骜攻赵,event_event
四月日食,同时,定太原,event_event
四月日食,同时,蒙骜攻魏高都,event_event
四月日食,同时,蒙骜攻魏汲,event_event
四月日食,同时,蒙骜攻赵榆次,event_event
四月日食,同时,蒙骜攻赵新城,event_event
四月日食,同时,蒙骜攻赵狼孟,event_event
四月日食,同时,蒙骜取赵三十七城,event_event
唐宪宗子建王恪生超,结果,超生志,event_event
超生志,结果,志生荣,event_event
志生荣,结果,乃自以为建王四世孙,event_event
乃自以为建王四世孙,原因,改国号曰唐,event_event
高祖崩,之后,出帝即位,event_event
高祖崩,之后,以崧兼判三司,event_event
高祖崩,之后,与冯玉对掌枢密,event_event
出帝即位,之后,以崧兼判三司,event_event
出帝即位,之后,与冯玉对掌枢密,event_event
晋兵败契丹于阳城,之后,赵延寿在幽州,event_event
赵延寿在幽州,之后,赵延寿诈言思归,event_event
赵延寿诈言思归,之后,赵延寿诱晋兵,event_event
傕使公卿诣汜请和,之后,汜皆执之,event_event
傕使公卿诣汜请和,之后,相攻击连月,event_event
傕使公卿诣汜请和,之后,死者万数,event_event
傕使公卿诣汜请和,之后,傕将杨奉与傕军吏宋果等谋杀傕,event_event
汜皆执之,之后,相攻击连月,event_event
汜皆执之,之后,死者万数,event_event
汜皆执之,之后,傕将杨奉与傕军吏宋果等谋杀傕,event_event
相攻击连月,之后,死者万数,event_event
相攻击连月,之后,傕将杨奉与傕军吏宋果等谋杀傕,event_event
死者万数,之后,傕将杨奉与傕军吏宋果等谋杀傕,event_event
傕将杨奉与傕军吏宋果等谋杀傕,之后,事泄,event_event
事泄,之后,傕众叛，稍衰弱,event_event
契丹遣使者求荝剌等,之后,契丹使者辞卑恭,event_event
契丹遣使者求荝剌等,之后,明宗斩契丹使者,event_event
契丹遣使者求荝剌等,之后,东丹王亡入中国,event_event
契丹遣使者求荝剌等,之后,契丹欲求和,event_event
契丹使者辞卑恭,之后,明宗斩契丹使者,event_event
东丹王亡入中国,之后,契丹欲求和,event_event
魏绛请伐陆浑之戎,原因,晋侯许之,event_event
晋侯许之,结果,魏绛帅诸侯伐陆浑之戎,event_event
魏绛帅诸侯伐陆浑之戎,之后,魏绛入自皇门,event_event
魏绛帅诸侯伐陆浑之戎,之后,晋侯使魏绛盟诸戎,event_event
魏绛入自皇门,之后,晋侯使魏绛盟诸戎,event_event
遣其弟克修攻昭义孟方立,结果,取其泽、潞二州,event_event
遣其弟克修攻昭义孟方立,结果,方立走山东,event_event
遣其弟克修攻昭义孟方立,结果,以邢、洺、磁三州自别为昭义军,event_event
遣其弟克修攻昭义孟方立,之后,黄巢南走至蔡州,event_event
遣其弟克修攻昭义孟方立,之后,降秦宗权,event_event
遣其弟克修攻昭义孟方立,之后,遂攻陈州,event_event
延朗籍诸道民为丁及括其马,之后,丁马未至,event_event
丁马未至,之后,晋兵入京师,event_event
晋兵入京师,之后,高祖得延朗,event_event
高祖得延朗,之后,高祖杀延朗,event_event
十月，宣太后薨，葬芷阳郦山,之后,九月，穰侯出之陶,event_event
十月，宣太后薨，葬芷阳郦山,之后,四十三年，武安君白起攻韩，拔九城，斩首五万,event_event
十月，宣太后薨，葬芷阳郦山,之后,四十四年，攻韩南阳，取之,event_event
九月，穰侯出之陶,之后,四十三年，武安君白起攻韩，拔九城，斩首五万,event_event
九月，穰侯出之陶,之后,四十四年，攻韩南阳，取之,event_event
遂攻宿州,结果,下宿州,event_event
遂攻宿州,同时,珍屯萧县,event_event
遂攻宿州,同时,别遣庞师古攻徐州,event_event
珍屯萧县,同时,别遣庞师古攻徐州,event_event
别遣庞师古攻徐州,之后,师古败溥于吕梁,event_event
师古败溥于吕梁,之后,申丛执秦宗权,event_event
申丛执秦宗权,同时,申丛折秦宗权足,event_event
申丛执秦宗权,同时,申丛将槛送秦宗权于京师,event_event
申丛折秦宗权足,同时,申丛将槛送秦宗权于京师,event_event
司徒王朗薨,之前,诸葛亮围陈仓,event_event
司徒王朗薨,之前,曹真遣将军费曜等拒之,event_event
司徒王朗薨,之前,公孙恭兄子渊劫夺恭位,event_event
司徒王朗薨,之前,渊领辽东太守,event_event
诸葛亮围陈仓,之后,曹真遣将军费曜等拒之,event_event
诸葛亮围陈仓,之后,公孙恭兄子渊劫夺恭位,event_event
诸葛亮围陈仓,之后,渊领辽东太守,event_event
曹真遣将军费曜等拒之,之后,公孙恭兄子渊劫夺恭位,event_event
曹真遣将军费曜等拒之,之后,渊领辽东太守,event_event
公孙恭兄子渊劫夺恭位,结果,渊领辽东太守,event_event
秦王素骄,原因,秦王多不轨,event_event
秦王素骄,原因,秦王成祸,event_event
秦王素骄,原因,秦王祸由泽始,event_event
秦王多不轨,原因,秦王成祸,event_event
秦王多不轨,原因,秦王祸由泽始,event_event
秦王成祸,之后,晋高祖入立,event_event
晋高祖入立,原因,晋高祖召王权为太常少卿,event_event
晋高祖召王权为太常少卿,之后,王权以疾卒于家,event_event
全忠阴赂浚,原因,持其议益坚,event_event
